Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,X_coordinate,Y_coordinate,Postal_code,Security_region_code,Security_region_name,Percentage_in_security_region,RNA_per_ml,Representative_measurement,RNA_flow_per_100000
9/13/2020,9037,Gorinchem,128920,427820,4213KC,VR18,Zuid-Holland-Zuid,"0,838761777",,TRUE,5.35732E+12
9/13/2020,9040,Haaften,143762,426073,4175LN,VR08,Gelderland-Zuid,1,,TRUE,5.64055E+12
9/13/2020,10001,Zeist,142900,455400,3704GS,VR09,Utrecht,1,,TRUE,5.64514E+12
9/13/2020,10003,De Bilt,140410,458920,3737AE,VR09,Utrecht,1,,TRUE,6.29347E+12
9/13/2020,10036,Houten,137418,448864,3992LK,VR09,Utrecht,1,,TRUE,6.32245E+12
9/13/2020,26005,Sleeuwijk,123500,425300,4254LB,VR20,Midden- en West-Brabant,1,,TRUE,1.02052E+13
9/13/2020,17076,Schelluinen,123868,428442,4209SZ,VR09,Utrecht,"0,168927733",,TRUE,1.10411E+13
9/13/2020,17076,Schelluinen,123868,428442,4209SZ,VR18,Zuid-Holland-Zuid,"0,831072267",,TRUE,1.10411E+13
9/13/2020,10009,Utrecht,135481,458130,3552TJ,VR09,Utrecht,1,,TRUE,1.15449E+13
9/13/2020,17048,Goedereede,59100,427100,3252LV,VR17,Rotterdam-Rijnmond,1,,TRUE,1.21676E+13
9/13/2020,31005,Westpoort,115200,491871,1045AR,VR13,Amsterdam-Amstelland,1,,TRUE,1.93525E+13
9/13/2020,11014,Amsterdam West,114580,490289,1046BS,VR13,Amsterdam-Amstelland,"0,989553131",,TRUE,2.91517E+13
9/13/2020,11014,Amsterdam West,114580,490289,1046BS,VR09,Utrecht,"0,010446869",,TRUE,2.91517E+13
9/14/2020,3033,Echten,224791,525338,7909HS,VR03,Drenthe,"0,969794629",,TRUE,0
9/14/2020,3033,Echten,224791,525338,7909HS,VR04,IJsselland,"0,030205371",,TRUE,0
9/14/2020,30018,Meijel,188600,373400,5768PC,VR23,Limburg-Noord,1,,TRUE,0
9/14/2020,1038,Scheve Klap,260935,587450,9944VB,VR01,Groningen,1,,TRUE,0
9/14/2020,27006,Soerendonk,169275,369189,6027RC,VR22,Brabant-Zuidoost,1,,TRUE,0
9/14/2020,13003,Velsen,105573,497099,1981LE,VR12,Kennemerland,1,,TRUE,0
9/14/2020,1024,Ulrum,218293,596732,9971CW,VR01,Groningen,1,,TRUE,0
9/14/2020,1026,Hoogezand,247700,576900,9611CE,VR01,Groningen,1,,TRUE,0
9/14/2020,27009,Haaren,143700,399800,5076NA,VR21,Brabant-Noord,"0,2870421",,TRUE,6.03149E+11
9/14/2020,27009,Haaren,143700,399800,5076NA,VR20,Midden- en West-Brabant,"0,7129579",,TRUE,6.03149E+11
9/14/2020,30005,Weert,179300,364200,6001AC,VR23,Limburg-Noord,1,,TRUE,6.47011E+11
9/14/2020,1034,Feerwerd,227800,591300,9892TC,VR01,Groningen,1,,TRUE,7.97607E+11
9/14/2020,9042,Millingen aan de Rijn,198791,430874,6579JC,VR08,Gelderland-Zuid,1,,TRUE,1.0155E+12
9/14/2020,17057,Rozenburg,75200,437200,3181LK,VR17,Rotterdam-Rijnmond,1,,TRUE,1.07492E+12
9/14/2020,1028,Onderdendam,235354,594013,9959PH,VR01,Groningen,1,,TRUE,1.23913E+12
9/14/2020,9032,Zetten,177316,438939,6668AA,VR07,Gelderland-Midden,1,,TRUE,1.52483E+12
9/14/2020,1030,Winsum,229349,594707,9951TG,VR01,Groningen,1,,TRUE,2.04654E+12
9/14/2020,33001,Foxhol,243400,576300,9607PW,VR03,Drenthe,"0,507656316",,TRUE,2.57443E+12
9/14/2020,33001,Foxhol,243400,576300,9607PW,VR01,Groningen,"0,492343684",,TRUE,2.57443E+12
9/14/2020,30019,Wijlre,190800,315300,6321AM,VR24,Limburg-Zuid,1,,TRUE,2.93012E+12
9/14/2020,13010,Haarlem Waarderpolder,105881,489932,2031BH,VR12,Kennemerland,1,,TRUE,2.93068E+12
9/14/2020,9026,Dodewaard,172000,436900,6669CX,VR08,Gelderland-Zuid,1,,TRUE,3.19908E+12
9/14/2020,17062,Heenvliet,76600,431700,3218LE,VR17,Rotterdam-Rijnmond,1,,TRUE,3.36566E+12
9/14/2020,10028,Nieuwegein,133256,446219,3401RZ,VR09,Utrecht,1,,TRUE,3.46085E+12
9/14/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR15,Haaglanden,"0,007372899",,TRUE,3.68219E+12
9/14/2020,13033,Leiden Zuid-West,92339,461320,2324AB,VR16,Hollands-Midden,"0,992627101",,TRUE,3.68219E+12
9/14/2020,13005,Zwanenburg,110897,486164,1161GG,VR12,Kennemerland,1,,TRUE,3.71001E+12
9/14/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR22,Brabant-Zuidoost,"0,130256657",,TRUE,3.80771E+12
9/14/2020,27011,Biest-Houtakker,140100,390200,5084HW,VR20,Midden- en West-Brabant,"0,869743343",,TRUE,3.80771E+12
9/14/2020,13042,Bodegraven,110267,455080,2411NB,VR16,Hollands-Midden,1,,TRUE,4.20052E+12
9/14/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR21,Brabant-Noord,"0,29726163",,TRUE,4.68563E+12
9/14/2020,27010,Sint-Oedenrode,159021,396687,5492VB,VR22,Brabant-Zuidoost,"0,70273837",,TRUE,4.68563E+12
9/14/2020,13035,Alphen Noord,106240,461275,2406LJ,VR16,Hollands-Midden,1,,TRUE,4.71132E+12
9/14/2020,13039,Gouda,108721,446220,2808ND,VR16,Hollands-Midden,1,,TRUE,4.84702E+12
9/14/2020,17040,Oostvoorne,67633,437263,3233LT,VR17,Rotterdam-Rijnmond,1,,TRUE,5.03276E+12
9/14/2020,1041,Wehe Den Hoorn,223410,598470,9964TC,VR01,Groningen,1,,TRUE,5.10725E+12
9/14/2020,9015,Valburg,182136,435694,6675BM,VR07,Gelderland-Midden,1,,TRUE,6.54677E+12
9/14/2020,9038,Gendt,193433,431657,6691MN,VR07,Gelderland-Midden,1,,TRUE,5.56324E+12
9/14/2020,13044,Zwaanshoek,101777,479776,2136LR,VR13,Amsterdam-Amstelland,"0,167393501",,TRUE,5.69415E+12
9/14/2020,13044,Zwaanshoek,101777,479776,2136LR,VR16,Hollands-Midden,"0,12787853",,TRUE,5.69415E+12
9/14/2020,13044,Zwaanshoek,101777,479776,2136LR,VR12,Kennemerland,"0,704727969",,TRUE,5.69415E+12
9/14/2020,30014,Kerkrade,201600,321700,6468XV,VR24,Limburg-Zuid,1,,TRUE,6.29244E+12
9/14/2020,9043,Lienden,165015,440964,4033CS,VR08,Gelderland-Zuid,1,,TRUE,5.1099E+12
9/14/2020,30013,Rimburg,204500,325700,6374LS,VR24,Limburg-Zuid,1,,TRUE,6.79367E+12
9/14/2020,14003,Leidsche Rijn,131118,458344,3543AH,VR09,Utrecht,1,,TRUE,8.45544E+12
9/14/2020,17078,Zwijndrecht,99372,425252,3336LM,VR18,Zuid-Holland-Zuid,1,,TRUE,1.13482E+13
9/14/2020,17070,Hoogvliet,82529,432268,3193KA,VR17,Rotterdam-Rijnmond,1,,TRUE,1.20127E+13
9/14/2020,27005,Hapert,144800,376500,5527JR,VR22,Brabant-Zuidoost,1,,TRUE,1.22411E+13
9/14/2020,27003,Eindhoven,163244,385678,5631AG,VR22,Brabant-Zuidoost,1,,TRUE,1.36783E+13
9/14/2020,15008,Harnaschpolder,81598,447803,2635BX,VR15,Haaglanden,"0,959505899",,TRUE,1.39213E+13
9/14/2020,15008,Harnaschpolder,81598,447803,2635BX,VR16,Hollands-Midden,"0,004198207",,TRUE,1.39213E+13
9/14/2020,15008,Harnaschpolder,81598,447803,2635BX,VR17,Rotterdam-Rijnmond,"0,036295894",,TRUE,1.39213E+13
9/14/2020,17044,Dordrecht,110155,425519,3313LA,VR18,Zuid-Holland-Zuid,1,,TRUE,1.5152E+13
9/14/2020,9024,Nijmegen,183502,429077,6551DK,VR08,Gelderland-Zuid,1,,TRUE,1.60291E+13
9/14/2020,17077,Spijkenisse,84500,428600,3207LD,VR17,Rotterdam-Rijnmond,1,,TRUE,1.94284E+13
9/14/2020,13048,Waddinxveen Randenburg,105547,452319,2741KR,VR16,Hollands-Midden,1,,TRUE,1.97274E+13
9/14/2020,13049,Alphen Kerk en Zanen,102928,460234,2408AE,VR16,Hollands-Midden,1,,TRUE,2.23925E+13
9/14/2020,15005,Houtrust,78484,455921,2566GJ,VR15,Haaglanden,1,,TRUE,3.94828E+13
9/14/2020,14002,Woerden,118500,455400,3449HJ,VR16,Hollands-Midden,"0,110441357",,TRUE,2.01811E+14
9/14/2020,14002,Woerden,118500,455400,3449HJ,VR09,Utrecht,"0,889558643",,TRUE,2.01811E+14
9/15/2020,2029,Birdaard,188000,590300,9111HR,VR02,Friesland,1,,TRUE,0
9/15/2020,2028,Dokkum,197210,593150,9101WZ,VR02,Friesland,1,,TRUE,0
9/15/2020,2038,Franeker,166837,577207,8801JW,VR02,Friesland,1,,TRUE,0
9/15/2020,3031,Gieten,248000,559600,9461AL,VR03,Drenthe,1,,TRUE,0
9/15/2020,2015,Gorredijk,199899,558357,8401JD,VR02,Friesland,1,,TRUE,0
9/15/2020,2036,Grouw,183910,567340,9001ZD,VR02,Friesland,1,,TRUE,0
9/15/2020,2032,Harlingen,159027,576146,8861KT,VR02,Friesland,1,,TRUE,0
9/15/2020,2002,Oosterwolde,214900,556300,8431VV,VR02,Friesland,1,,TRUE,0
9/15/2020,2041,Schiermonnikoog,208491,610210,9166SL,VR02,Friesland,1,,TRUE,0
9/15/2020,3023,Tweede Exloermond,260088,548924,7571BM,VR03,Drenthe,1,,TRUE,0
9/15/2020,1045,Veendam,256430,569700,9644XW,VR01,Groningen,1,,TRUE,0
9/15/2020,2040,Vlieland,134800,590200,8899BB,VR02,Friesland,1,,TRUE,0
9/15/2020,25019,Chaam,117900,391600,4861TA,VR20,Midden- en West-Brabant,1,,TRUE,0
9/15/2020,13012,Haarlem Schalkwijk,106080,487038,2035RB,VR12,Kennemerland,1,,TRUE,0
9/15/2020,1031,Gaarkeuken,217500,585000,9821TJ,VR01,Groningen,1,,TRUE,0
9/15/2020,1032,Marum,213502,574380,9363TG,VR01,Groningen,1,,TRUE,0
9/15/2020,1008,Stadskanaal,260571,559393,9501LH,VR01,Groningen,1,,TRUE,3.5813E+11
9/15/2020,2021,Damwoude,197783,588948,9113AV,VR02,Friesland,1,,TRUE,4.14352E+11
9/15/2020,18009,De Verseput,50242,411049,4321TD,VR19,Zeeland,1,,TRUE,4.67124E+11
9/15/2020,30016,Heugem,178114,314163,6247EN,VR24,Limburg-Zuid,1,,TRUE,4.88872E+11
9/15/2020,4025,Dalfsen,212700,502900,7722PA,VR04,IJsselland,1,,TRUE,5.77071E+11
9/15/2020,2017,Sint Annaparochie,171800,587500,9079MK,VR02,Friesland,1,,TRUE,7.21461E+11
9/15/2020,2024,Sloten,172000,546200,8556XC,VR02,Friesland,1,,TRUE,8.64337E+11
9/15/2020,3010,Assen,234705,558203,9403AK,VR03,Drenthe,1,,TRUE,8.83901E+11
9/15/2020,2025,Akkrum,185000,562100,8491EK,VR02,Friesland,1,,TRUE,9.14958E+11
9/15/2020,2011,Leeuwarden,184401,578940,8937AN,VR02,Friesland,1,,TRUE,1.10487E+12
9/15/2020,2019,Kootstertille,203700,582200,9288XA,VR02,Friesland,1,,TRUE,1.15083E+12
9/15/2020,2023,Bolsward,164100,565330,8701PG,VR02,Friesland,1,,TRUE,1.17745E+12
9/15/2020,2013,Burgum,196200,577800,9262ND,VR02,Friesland,1,,TRUE,1.19017E+12
9/15/2020,30021,Stein,180600,331700,6171RN,VR24,Limburg-Zuid,1,,TRUE,1.20354E+12
9/15/2020,2037,Warns,155244,544925,8722HN,VR02,Friesland,1,,TRUE,1.29644E+12
9/15/2020,4030,Hessenpoort,207700,505031,8028PP,VR04,IJsselland,1,,TRUE,1.4491E+12
9/15/2020,2020,Ameland,177292,606470,9162ED,VR02,Friesland,1,,TRUE,1.49947E+12
9/15/2020,2027,Lemmer,176200,541600,8531ZX,VR02,Friesland,1,,TRUE,1.85054E+12
9/15/2020,2018,Sneek,172100,559600,8608XW,VR02,Friesland,1,,TRUE,1.94784E+12
9/15/2020,2012,Drachten,200760,569642,9206AG,VR02,Friesland,1,,TRUE,1.98796E+12
9/15/2020,25001,Rijen,122799,401716,5121PH,VR20,Midden- en West-Brabant,1,,TRUE,2.03427E+12
9/15/2020,2016,Wolvega,195559,544588,8471AC,VR02,Friesland,1,,TRUE,2.0365E+12
9/15/2020,4027,Tollebeek,175622,521799,8309PP,VR25,Flevoland,1,,TRUE,2.16323E+12
9/15/2020,2031,Heerenveen,189100,553800,8447GC,VR02,Friesland,1,,TRUE,2.21754E+12
9/15/2020,17065,Groot-Ammers,118611,438691,2964AM,VR16,Hollands-Midden,"0,373528879",,TRUE,2.38621E+12
9/15/2020,17065,Groot-Ammers,118611,438691,2964AM,VR09,Utrecht,"0,135795763",,TRUE,2.38621E+12
9/15/2020,17065,Groot-Ammers,118611,438691,2964AM,VR18,Zuid-Holland-Zuid,"0,490675358",,TRUE,2.38621E+12
9/15/2020,25026,Baarle-Nassau,121073,384500,5113TC,VR20,Midden- en West-Brabant,1,,TRUE,2.58031E+12
9/15/2020,1023,Zuidhorn 2,221500,585400,9801TA,VR01,Groningen,1,,TRUE,2.67074E+12
9/15/2020,25014,Waspik,124200,413000,5165NM,VR20,Midden- en West-Brabant,1,,TRUE,3.21493E+12
9/15/2020,1039,Scheemda,262970,576581,9679TW,VR01,Groningen,1,,TRUE,3.59387E+12
9/15/2020,9020,Overasselt,183549,418860,6611LA,VR08,Gelderland-Zuid,1,,TRUE,3.4296E+12
9/15/2020,9010,Groesbeek,194179,419116,6562KK,VR08,Gelderland-Zuid,1,,TRUE,3.51902E+12
9/15/2020,25003,Waalwijk,133200,413700,5145PX,VR20,Midden- en West-Brabant,1,,TRUE,3.70179E+12
9/15/2020,6003,Dronten,177400,505500,8251KM,VR25,Flevoland,1,,TRUE,3.80938E+12
9/15/2020,27004,Boxtel,150900,402200,5283SC,VR21,Brabant-Noord,1,,TRUE,3.8345E+12
9/15/2020,9039,Dreumel,158613,426637,6621KX,VR08,Gelderland-Zuid,1,,TRUE,5.67551E+12
9/15/2020,9017,Bergharen,172712,428608,6617KE,VR08,Gelderland-Zuid,1,,TRUE,4.71118E+12
9/15/2020,1029,Leek,220680,574356,9351NS,VR01,Groningen,1,,TRUE,4.90809E+12
9/15/2020,30015,Hoensbroek,192119,324888,6433PA,VR24,Limburg-Zuid,1,,TRUE,4.91405E+12
9/15/2020,1010,Ter Apel,270200,544900,9561AL,VR01,Groningen,1,,TRUE,5.01624E+12
9/15/2020,9016,Arnhem,187878,442241,6841HJ,VR07,Gelderland-Midden,"0,864490095",,TRUE,7.39069E+12
9/15/2020,9016,Arnhem,187878,442241,6841HJ,VR08,Gelderland-Zuid,"0,135509905",,TRUE,7.39069E+12
9/15/2020,2030,Workum,159300,553900,8711JH,VR02,Friesland,1,,TRUE,6.14303E+12
9/15/2020,9027,Druten,169058,433793,6651BP,VR08,Gelderland-Zuid,1,,TRUE,6.27261E+12
9/15/2020,16010,Kralingseveer,96837,435900,2909LM,VR17,Rotterdam-Rijnmond,1,,TRUE,6.90331E+12
9/15/2020,32002,Tilburg,132554,401565,5048TD,VR20,Midden- en West-Brabant,1,,TRUE,7.26053E+12
9/15/2020,17011,Ridderkerk,101964,431762,2984BP,VR17,Rotterdam-Rijnmond,1,,TRUE,7.68647E+12
9/15/2020,2026,Terschelling,145100,598000,8881HC,VR02,Friesland,1,,TRUE,7.73393E+12
9/15/2020,2022,Joure,180039,554315,8512AT,VR02,Friesland,1,,TRUE,7.79778E+12
9/15/2020,13023,Noordwijk,90748,470767,2201AH,VR16,Hollands-Midden,1,,TRUE,8.11958E+12
9/15/2020,16009,Kortenoord,103000,442900,2911BS,VR16,Hollands-Midden,"0,777027027",,TRUE,8.25605E+12
9/15/2020,16009,Kortenoord,103000,442900,2911BS,VR17,Rotterdam-Rijnmond,"0,222972973",,TRUE,8.25605E+12
9/15/2020,1025,Zuidhorn 1,221500,585400,9801TA,VR01,Groningen,1,,TRUE,8.50452E+12
9/15/2020,10012,De Meern,128630,455740,3454HE,VR09,Utrecht,1,,TRUE,8.96639E+12
9/15/2020,10032,Oudewater,118424,448016,3421GK,VR09,Utrecht,1,,TRUE,1.04035E+13
9/15/2020,9013,Asperen,136056,432812,4147CV,VR08,Gelderland-Zuid,1,,TRUE,1.07709E+13
9/15/2020,1033,Garmerwolde,240219,585040,9798TC,VR01,Groningen,1,,TRUE,1.24569E+13
9/15/2020,10038,Lopik,125557,442432,3411ML,VR16,Hollands-Midden,1,,TRUE,1.255E+13
9/15/2020,18006,Westerschouwen,42833,412362,4328NP,VR19,Zeeland,1,,TRUE,1.68074E+13
9/15/2020,10024,Montfoort,124219,450515,3417XK,VR09,Utrecht,1,,TRUE,2.39973E+13
9/15/2020,17061,Dokhaven,91503,434572,3087EH,VR17,Rotterdam-Rijnmond,1,,TRUE,2.08559E+13
9/16/2020,12019,Stolpen,111100,535800,1751DA,VR10,Noord-Holland-Noord,1,,TRUE,0
9/16/2020,7018,Dinxperlo,229680,430250,7091HB,VR06,Noord- en Oost-Gelderland,1,,TRUE,0
9/16/2020,4022,Holten,225030,473360,7451NG,VR04,IJsselland,"0,265811389",,TRUE,0
9/16/2020,4022,Holten,225030,473360,7451NG,VR05,Twente,"0,734188611",,TRUE,0
9/16/2020,7017,Varsseveld,228600,441200,7051GH,VR06,Noord- en Oost-Gelderland,1,,TRUE,0
9/16/2020,29003,Land van Cuijk,190002,412063,5443PL,VR21,Brabant-Noord,1,,TRUE,0
9/16/2020,25016,Nieuw-Vossemeer,74100,399000,4681SN,VR20,Midden- en West-Brabant,1,,TRUE,0
9/16/2020,17054,Piershil,83701,423791,3265LC,VR18,Zuid-Holland-Zuid,1,,TRUE,0
9/16/2020,5004,Vriezenveen,239758,491849,7671SP,VR05,Twente,1,,TRUE,0
9/16/2020,5011,Denekamp,267103,489800,7591NK,VR05,Twente,1,,TRUE,0
9/16/2020,5023,Nijverdal,228913,487487,7443TB,VR04,IJsselland,"0,037550549",,TRUE,0
9/16/2020,5023,Nijverdal,228913,487487,7443TB,VR05,Twente,"0,962449451",,TRUE,0
9/16/2020,12025,Wieringermeer,130400,538700,1775SB,VR10,Noord-Holland-Noord,1,,TRUE,2.86366E+11
9/16/2020,4023,Kampen,188724,509149,8263CH,VR04,IJsselland,1,,TRUE,4.50527E+11
9/16/2020,8019,Bennekom,173535,445450,6721ND,VR07,Gelderland-Midden,1,,TRUE,4.54546E+11
9/16/2020,7002,Aalten,236500,436700,7122LA,VR06,Noord- en Oost-Gelderland,1,,TRUE,5.4727E+11
9/16/2020,7016,Winterswijk,245363,444972,7103AX,VR06,Noord- en Oost-Gelderland,1,,TRUE,5.84618E+11
9/16/2020,8021,Ede,170941,450113,6715AT,VR07,Gelderland-Midden,1,,TRUE,6.06707E+11
9/16/2020,9031,Beesd,140030,434280,4153BT,VR08,Gelderland-Zuid,1,,TRUE,8.57472E+11
9/16/2020,30011,Simpelveld,196000,316000,6369XV,VR24,Limburg-Zuid,1,,TRUE,1.19031E+12
9/16/2020,5022,Rijssen,232872,481806,7461JH,VR05,Twente,1,,TRUE,1.22919E+12
9/16/2020,25008,Ossendrecht,80900,378500,4641JM,VR20,Midden- en West-Brabant,1,,TRUE,1.27019E+12
9/16/2020,17002,Bergambacht,113800,439300,2861CD,VR16,Hollands-Midden,1,,TRUE,1.4765E+12
9/16/2020,7021,Olburgen,207000,451200,7225NB,VR07,Gelderland-Midden,"0,618727776",,TRUE,1.47891E+12
9/16/2020,7021,Olburgen,207000,451200,7225NB,VR06,Noord- en Oost-Gelderland,"0,381272224",,TRUE,1.47891E+12
9/16/2020,7019,Zutphen,210116,463825,7202CM,VR06,Noord- en Oost-Gelderland,1,,TRUE,1.51267E+12
9/16/2020,30022,Susteren,186972,341598,6114RG,VR23,Limburg-Noord,"0,321863866",,TRUE,1.69249E+12
9/16/2020,30022,Susteren,186972,341598,6114RG,VR24,Limburg-Zuid,"0,678136134",,TRUE,1.69249E+12
9/16/2020,17005,Stolwijk,112400,443700,2821SH,VR16,Hollands-Midden,1,,TRUE,1.76847E+12
9/16/2020,30020,Venray,196603,395898,5804CG,VR23,Limburg-Noord,1,,TRUE,1.78757E+12
9/16/2020,4021,Raalte,214653,490119,8101NJ,VR04,IJsselland,"0,96571788",,TRUE,1.78771E+12
9/16/2020,4021,Raalte,214653,490119,8101NJ,VR05,Twente,"0,03428212",,TRUE,1.78771E+12
9/16/2020,21001,Walcheren,31809,385219,4389VM,VR19,Zeeland,1,,TRUE,1.94142E+12
9/16/2020,25021,Bath,75629,379539,4411SV,VR20,Midden- en West-Brabant,1,,TRUE,2.42297E+12
9/16/2020,12018,Wieringen,131100,549100,1779GX,VR10,Noord-Holland-Noord,1,,TRUE,2.54513E+12
9/16/2020,5005,Tubbergen,248825,492193,7651LR,VR05,Twente,1,,TRUE,2.55794E+12
9/16/2020,10029,Wijk Bij Duurstede,149593,442642,3961MT,VR09,Utrecht,1,,TRUE,2.57617E+12
9/16/2020,17053,De Groote Zaag,100600,434600,2931LD,VR16,Hollands-Midden,"0,405761818",,TRUE,2.64103E+12
9/16/2020,17053,De Groote Zaag,100600,434600,2931LD,VR17,Rotterdam-Rijnmond,"0,594238182",,TRUE,2.64103E+12
9/16/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR07,Gelderland-Midden,"0,908482385",,TRUE,2.75133E+12
9/16/2020,7020,Nieuwgraaf,197283,442850,6921RG,VR06,Noord- en Oost-Gelderland,"0,091517615",,TRUE,2.75133E+12
9/16/2020,20010,Camperlandpolder,40406,399510,4493PD,VR19,Zeeland,1,,TRUE,3.05309E+12
9/16/2020,30003,Limmel,177400,320200,6222NL,VR24,Limburg-Zuid,1,,TRUE,3.25319E+12
9/16/2020,7023,Haarlo,237600,459600,7273PT,VR06,Noord- en Oost-Gelderland,1,,TRUE,3.26258E+12
9/16/2020,25012,Putte,85400,375600,4645GZ,VR20,Midden- en West-Brabant,1,,TRUE,3.28606E+12
9/16/2020,8024,Renkum,178200,442100,6871CJ,VR07,Gelderland-Midden,1,,TRUE,3.35701E+12
9/16/2020,4019,Deventer,205851,476223,7414KA,VR04,IJsselland,1,,TRUE,3.48619E+12
9/16/2020,11004,Hilversum,142826,470610,1223LE,VR14,Gooi en Vechtstreek,1,,TRUE,3.53426E+12
9/16/2020,18007,Mastgat,63300,405700,4311TD,VR19,Zeeland,1,,TRUE,3.62363E+12
9/16/2020,10020,Woudenberg,158675,455096,3931MR,VR07,Gelderland-Midden,"0,341985268",,TRUE,3.9973E+12
9/16/2020,10020,Woudenberg,158675,455096,3931MR,VR09,Utrecht,"0,658014732",,TRUE,3.9973E+12
9/16/2020,30017,Venlo,208583,377116,5928NM,VR23,Limburg-Noord,1,,TRUE,4.0131E+12
9/16/2020,7015,Lichtenvoorde,235700,446200,7131RB,VR06,Noord- en Oost-Gelderland,1,,TRUE,4.06585E+12
9/16/2020,30007,Bosscherveld,175697,319239,6219NW,VR24,Limburg-Zuid,1,,TRUE,4.30908E+12
9/16/2020,10027,Amersfoort,152483,464648,3812RH,VR09,Utrecht,1,,TRUE,4.31891E+12
9/16/2020,5018,Ootmarsum,259958,492709,7637PG,VR05,Twente,1,,TRUE,4.60652E+12
9/16/2020,7022,Etten,218761,438451,7061GK,VR06,Noord- en Oost-Gelderland,1,,TRUE,5.07294E+12
9/16/2020,10010,Soest,148900,467400,3761EH,VR09,Utrecht,1,,TRUE,5.17665E+12
9/16/2020,25025,Halsteren,76500,393800,4661PA,VR20,Midden- en West-Brabant,1,,TRUE,5.85393E+12
9/16/2020,10035,Rhenen,164900,442800,3911TZ,VR09,Utrecht,1,,TRUE,5.66436E+12
9/16/2020,25028,Dinteloord,84000,407500,4671TH,VR20,Midden- en West-Brabant,1,,TRUE,5.8394E+12
9/16/2020,17068,Berkenwoude,108000,438000,2825AB,VR16,Hollands-Midden,1,,TRUE,5.9595E+12
9/16/2020,11013,Horstermeer,134412,474487,1394AH,VR14,Gooi en Vechtstreek,1,,TRUE,6.16602E+12
9/16/2020,17043,Strijen,98000,417700,3291TN,VR18,Zuid-Holland-Zuid,1,,TRUE,6.58932E+12
9/16/2020,30024,Roermond,197034,359054,6041AH,VR23,Limburg-Noord,1,,TRUE,7.07473E+12
9/16/2020,10025,Bunnik,143500,452800,3981AK,VR09,Utrecht,1,,TRUE,7.08736E+12
9/16/2020,9012,Geldermalsen,147300,433177,4191LA,VR08,Gelderland-Zuid,1,,TRUE,6.75674E+12
9/16/2020,10021,Veenendaal,164300,450000,3959AL,VR09,Utrecht,1,,TRUE,7.58574E+12
9/16/2020,17063,Leerdam,134400,433600,4142EG,VR09,Utrecht,1,,TRUE,9.49385E+12
9/16/2020,9019,Culemborg,144653,439000,4103ND,VR08,Gelderland-Zuid,1,,TRUE,7.72833E+12
9/16/2020,10008,Driebergen,146869,451529,3972EH,VR09,Utrecht,1,,TRUE,8.095E+12
9/16/2020,9041,Zaltbommel,146704,425192,5301KN,VR08,Gelderland-Zuid,1,,TRUE,8.37009E+12
9/16/2020,5019,Almelo-Vissedijk,241021,487200,7602EM,VR05,Twente,1,,TRUE,8.91979E+12
9/16/2020,8005,Nijkerk,160917,471522,3861RH,VR07,Gelderland-Midden,1,,TRUE,8.93684E+12
9/16/2020,5012,Oldenzaal,257703,481136,7576PE,VR05,Twente,1,,TRUE,9.40513E+12
9/16/2020,17004,Ammerstol,115000,438100,2865AG,VR16,Hollands-Midden,1,,TRUE,1.02917E+13
9/16/2020,25027,Lage Zwaluwe,107818,414149,4926CZ,VR20,Midden- en West-Brabant,1,,TRUE,1.18021E+13
9/16/2020,25029,Willemstad,90600,411500,4797SC,VR20,Midden- en West-Brabant,1,,TRUE,1.21807E+13
9/16/2020,17067,Haastrecht,113600,446200,2851AW,VR16,Hollands-Midden,1,,TRUE,1.22935E+13
9/16/2020,9025,Tiel,158131,436516,4004KG,VR08,Gelderland-Zuid,1,,TRUE,8.01036E+12
9/16/2020,30023,Panheel,189132,354020,6097NE,VR23,Limburg-Noord,1,,TRUE,1.23896E+13
9/16/2020,12012,Everstekoog,114000,565700,1796MD,VR10,Noord-Holland-Noord,1,,TRUE,1.37197E+13
9/16/2020,4026,Zwolle,199604,502805,8042PK,VR04,IJsselland,1,,TRUE,1.41253E+13
9/16/2020,17079,Barendrecht,95042,428221,2992SC,VR17,Rotterdam-Rijnmond,1,,TRUE,1.8041E+13
9/16/2020,29002,Oijen,161967,424820,5394LW,VR21,Brabant-Noord,1,,TRUE,1.85854E+13
9/16/2020,17066,Numansdorp,88269,415704,3281LT,VR18,Zuid-Holland-Zuid,1,,TRUE,1.88953E+13
9/16/2020,11010,Weesp,129985,481231,1382JT,VR14,Gooi en Vechtstreek,1,,TRUE,2.20659E+13
9/16/2020,17045,Oud-Beijerland,88992,427000,3261LK,VR18,Zuid-Holland-Zuid,1,,TRUE,3.33236E+13
9/16/2020,10031,Breukelen,128100,464100,3621MX,VR09,Utrecht,1,,TRUE,1.66823E+14
9/17/2020,4028,Dedemsvaart,228600,514200,7701PG,VR04,IJsselland,1,,TRUE,0
9/17/2020,5025,Den Ham,228453,497777,7683PC,VR05,Twente,1,,TRUE,5.62986E+11
9/17/2020,4024,Hardenberg,237908,506639,7691PZ,VR04,IJsselland,1,,TRUE,9.20374E+11
9/17/2020,25013,Riel,129443,393499,5133AB,VR20,Midden- en West-Brabant,1,,TRUE,1.58142E+12
